nword,score
141,6.551778091958373
4010,0.718902151939165
3789,2.1777042400452467
2588,0.5022222724090899
1095,1.2263541022935134
4297,0.46404123916041573
2660,0.2878318984568872
2451,0.031870317885010546
1269,0.40764768876738333
2936,0.23352979215169326
2288,0.8049155835978735
838,0.06287400925200706
3573,0.2995787682501674
3687,0.15191722179386674
1801,0.031870317885010546
1651,0.8487877407567878
3759,0.21535543982702837
792,1.2152661951630206
2222,0.6174622513510544
2138,0.18909975017723318
2319,0.7334351413353667
1249,0.031870317885010546
571,0.7080449354475068
1883,0.14297266237611245
3897,0.3875403680931206
905,4.249284761683774
2596,0.35136836121365916
677,1.066139483096155
1535,0.49385324396034824
2977,1.457830374418675
3249,0.5627280898848664
3490,0.6488552748226466
1035,0.6174552101303445
3960,1.2722922129829706
131,2.172580128490741
2137,0.47243363002111655
2716,0.3099261266555812
814,0.11633643118544387
562,0.24420481623288354
1982,0.16258764290894478
1324,0.8141482196129682
3268,0.09048551765412763
2283,0.15205824772694376
4011,0.33734374946203183
2041,0.8465272129215664
50,1.660195710794855
1400,0.20362908564830234
832,1.4314534120129394
854,2.4083946553183546
4102,0.031870317885010546
710,0.17648598451915873
471,2.1510521673572147
771,0.677564953445221
304,0.655205491783295
4336,0.1636015262275783
100,0.10022278745480896
3601,0.3603256209593246
2974,0.19681109251885856
3534,1.2498984064546175
1183,0.43200578907416276
1439,0.15022024911101373
4138,5.3704396253870526
1195,0.5390615743983264
328,7.859425562265999
773,1.5162281701622489
3547,0.7847814238336585
193,0.8996056150597062
500,0.7657475319881296
2269,2.042870121533846
1161,0.9349112255750565
887,1.95059308650515
3074,0.5114623040491996
24,0.031870317885010546
4163,0.06870452817682825
1149,0.5021705332799972
4369,0.8949176339829529
1997,0.5412516618763985
367,0.4293245239868396
2849,0.10160886861368791
1790,0.2215074455447269
3949,2.065462304607457
1727,0.7456052286348285
175,0.9313105475887907
2470,0.0430396561756256
1097,0.15935158942505273
4362,0.031870317885010546
2905,0.031870317885010546
1475,1.8962301290209076
954,0.5040971685016706
2618,1.1321595064857015
4363,0.6084433613762521
3676,0.4637188440498997
1403,0.2729841141065961
4352,1.2163871587084953
1370,0.44299449354585896
3618,1.2887089783753363
3714,1.5467316470078256
3713,1.857204466737911
3476,3.579845767709581
467,1.4252599830740877
2859,0.873964385323607
2546,0.8228301073551607
2142,0.3330006055578051
2340,0.031870317885010546
2385,0.35887614807779245
576,0.06374063577002109
2073,1.0733092712628514
4056,0.9189052562179312
3930,0.031870317885010546
3146,0.10959461959834846
2663,0.2148844455615223
2231,0.031870317885010546
2924,0.1054713572164821
3686,0.031870317885010546
2611,1.8114887186098778
3419,0.6451301168293829
2152,1.6531995985370465
2748,0.18428990753982807
706,0.5557547824993951
664,0.41342257191341897
2683,0.2766854964698501
2226,0.290112460333153
2178,1.4269825575978752
3072,0.6819248939889837
972,0.5224050869564039
1496,0.9480315700595248
4122,0.9063722504363654
2439,0.4542686021088399
2507,3.9200889591151085
1645,0.9802781518895872
2469,1.2706006535152083
3445,1.3358772259022136
3847,0.5740926567448464
537,1.380858248054559
2649,0.09155731908970968
834,0.8811937104365775
210,0.26663138575040995
885,0.6419632032559428
3889,0.031870317885010546
3792,0.7225461198251009
3631,0.669703365605626
4330,0.2079347292246279
1338,0.08944401315595048
4261,1.0575410800460912
4252,1.3323167498662336
2199,0.031870317885010546
2756,0.09615435682442894
1364,1.3059717046516226
1482,0.29957867192920273
3482,1.8465383735537537
1828,0.28807126089151297
11,2.40864230996599
2275,1.3677961849255906
1812,0.4412610323286883
3325,0.4129000491029901
214,0.22420731296596108
2798,0.6721840225084591
2952,0.22419005823144417
624,1.231055940730341
3682,1.806165287493545
1847,0.23136673455669282
2216,0.3986181169828025
2149,0.4206096404893774
3923,0.609521536866597
3761,0.17039754989267908
315,2.073332127528183
4218,0.19946090354333673
1107,1.1709959337155993
696,0.19466205915517976
2666,0.1185037678721643
4190,0.46367947585168406
3386,1.199868485997396
842,0.563390027180242
2951,0.1050397457162413
2894,1.9493503902635607
3517,1.0299034617174567
2131,0.7280624826948208
1581,1.1524010947798697
1368,0.532429859247017
1340,1.0105812897107689
1012,0.29231404242140635
717,0.051259308672283926
1951,4.385969651374705
676,0.4153383998447576
1010,0.031870317885010546
3055,0.1577988119825003
2185,0.7652798033686982
1009,0.349351391281481
2946,0.16821803155615386
358,1.346500621775466
1396,0.12030627536958115
3009,0.0831694128426255
1933,0.2139362580454368
3394,0.30235474337492807
644,1.0602887725150638
1327,1.3959557015537112
2793,0.18000686795668613
3452,1.4838885307406793
2552,0.18746747682742831
1223,1.5108780444712995
3702,1.0780686721260668
1197,0.031870317885010546
1843,0.05868879908536796
2200,0.7929282402695127
1627,2.201615546529944
1525,1.3573383169340305
3178,1.184612131656071
4133,2.145016384024155
1159,1.227528304285308
4211,0.6049650147060883
2598,0.37146774861394016
4291,0.8773449608939028
2657,0.4205517030227242
1317,0.4249171589798813
2031,0.4154003394300758
2234,0.32072426474496896
1557,0.18822622738346834
248,0.6714240629462942
2706,0.579807653748655
3461,0.18680457531023348
2506,0.14031221937447366
4033,0.3057151126714041
2119,0.9122098855636503
1558,0.8349709637701993
3932,0.5242364327605462
2587,0.907439730405999
2782,1.0321467333340537
2427,0.6800570267931552
2429,0.4110619078762381
3248,1.0402830504748442
3914,0.689022220251852
2237,1.626051396276896
1544,0.5781801550157968
1461,0.492690937545081
1542,0.14663681486432395
4143,0.2887742822321647
787,0.510205175121309
1151,0.37360582933165365
3602,0.3354336955649782
3115,2.1422192351345672
411,2.5282742448704263
681,1.010898740834822
1749,1.2616739870979017
2165,0.7819864678132291
1661,0.6176237158878611
55,1.156548346186688
329,0.40784060476709005
674,1.1841156607267223
3839,2.0359994789366596
531,0.5780165056846255
2066,2.463280287622661
3363,1.2541080934156588
1163,2.4700902435838783
1087,0.381820068302175
1669,0.23628280131539442
3139,0.7266212286272147
4370,0.462060854839766
2361,0.05531438001870261
3312,0.05531438001870261
946,0.4743157849142146
2163,2.0275450361046676
1878,0.07790876768413228
208,1.9583748258734344
2892,0.4438739760001545
3560,0.05531438001870261
511,0.4199340361205285
3561,0.05531438001870261
309,0.05531438001870261
4180,0.1325328234327659
4046,0.05531438001870261
3900,0.1858071724995073
2503,0.14248802866609256
2502,1.5111234064104107
4072,0.05531438001870261
1,0.6681465264206307
1401,0.12861722443055656
2410,1.587149491382465
1994,0.05531438001870261
2762,0.46062596652587146
4170,0.1721831191175398
151,0.5789991298956786
4112,0.21089969027926933
1841,1.1734045884887332
4202,0.9000908641897967
1532,0.8655427078832494
1787,0.4780876088199448
3993,1.6101982692441923
1293,0.09293526674120185
4171,0.05531438001870261
726,1.1668705236630184
2901,0.889506732719495
1684,0.1208502869660358
4093,0.12642056198476287
1670,0.21740468015044928
2235,0.4950726392056617
3024,0.05531438001870261
3849,0.5412430273453842
4081,0.3437187743190015
1200,1.713012208970763
637,2.5724739737275653
2740,0.32852768614984107
1579,0.3541741297241756
2274,1.1933271083344188
2418,0.07124401433304628
2255,1.2853440758879084
2143,0.39097317210514027
4361,0.2985300897167629
2145,1.169414457322166
998,0.7230960884163009
7,0.22526920790971186
2140,0.6797417477532557
709,0.3575176234587694
1077,0.29871049712817366
4051,0.11362208692845589
2447,0.4898946690065841
2345,0.9813264245019523
4175,0.15581592989884585
407,0.05531438001870261
1440,0.41520259314061164
2570,0.26329429643654995
1602,0.22125752007481045
2547,0.11062876003740522
616,0.06458992645485315
116,0.12156080911281705
502,0.05531438001870261
911,0.4481362304392593
2406,1.020902243221483
3349,2.0771275288271815
3891,1.265365729876715
3806,0.05531438001870261
3640,0.05531438001870261
443,0.3556664075576311
2383,0.05531438001870261
4169,0.06863220721719242
2409,0.2333175906333384
2324,0.4276294805060533
1577,0.685297882200782
821,0.4033968125602093
1441,0.5378920981317498
1954,0.22890846975333076
1162,0.7634802174934366
563,0.1342171938955564
4331,1.691232647515107
3047,0.8015554886072336
3726,2.209257392913385
2839,0.05531438001870261
3823,0.9203858641959144
1192,0.05531438001870261
1572,0.10405861945074586
2252,0.06863220721719242
1777,0.05531438001870261
2320,0.1127149201300425
2,0.8286051514680381
1350,0.14331467640630513
2730,0.13822007961427563
4119,1.6260518342590262
3513,0.4002435034034148
3834,0.6207115793831856
3859,1.02139992092741
2707,0.4697422841933426
3077,0.17717319672711668
3041,0.05531438001870261
968,0.7682983125494672
3526,0.07832532791456107
2789,1.0267008303934897
1860,0.09655763022400884
4340,0.5745659899367975
3124,0.6132947079680271
19,0.7803667205378506
2712,0.9825292907557385
138,0.4535762269193561
2245,0.4406421261779707
1741,0.605851845431533
52,0.8530840417144343
3258,0.6173541475970011
2650,0.679175360815867
3112,0.7962724031435868
1779,0.054697244884385654
1747,0.054697244884385654
176,0.2820413737191219
2197,1.389046432164646
3869,0.6271622348006379
3531,0.21839816477418225
2647,0.44915816041195233
3199,0.46970127648208876
906,1.288111309025843
2194,0.3341407933925697
1745,0.1603797357811956
4148,0.39851729034280375
2465,0.7398191749535785
2652,0.9299953055179665
1256,0.054697244884385654
3379,0.9062751368641246
971,0.5226761351204721
920,0.34461277980228827
984,0.20082565628374627
4136,0.40968854835910906
2247,0.5069235215519483
4120,0.18338724484933402
2768,0.21162333373233697
1820,0.16245667455073212
3648,0.054697244884385654
1020,0.7102837053534974
3885,0.5572757966202228
3000,0.8482023137884404
365,0.4728163496963551
2337,0.11036465510364898
1757,0.14912363875713952
1783,0.1294731754351349
1459,0.8605691183205827
3772,0.07873142153081447
3937,2.2213745587049574
4160,0.054697244884385654
3092,0.8082356938702279
3544,0.5625532095989833
289,0.2814107052710819
383,0.7345616470706549
4156,1.0138607977175194
3699,0.1009132986176435
3689,0.4947213184688811
2985,0.6010468563061728
1004,0.054697244884385654
2765,0.562924890656201
2246,0.5436993515230162
3101,0.35469167582302435
1330,0.6686002995053649
1782,0.25464615360626786
124,1.3901814117249698
2645,0.7069508025018396
4339,0.09467111556839206
3829,1.6206215806850313
2492,1.7043554567261339
3025,1.151061691270988
2248,0.15732588424982613
1454,1.9179014668398413
2953,1.4486307038624584
1261,0.26109681945819047
371,0.51611915695427
385,0.7336568865868587
3418,1.4677070789693383
3345,0.7540463064991438
4329,0.03758789102779644
2995,0.6335410418637727
1018,0.65639180977554
2081,0.03758789102779644
2573,2.300746210041287
2664,0.13051026348987277
2858,0.03758789102779644
1098,0.37012738996853184
2655,0.03758789102779644
1430,0.03758789102779644
4267,1.5186151582947351
4263,0.4782832013270592
1658,0.03758789102779644
1019,0.9299141087322516
482,0.2144268036531743
1932,0.10960602012404985
2988,0.8339952003554645
4325,0.9236361729026047
4349,0.11976457483918003
2448,0.03758789102779644
3571,0.14866174180911956
457,0.7398841237555169
635,0.12219380806944859
3950,0.6448558332710892
1608,0.03758789102779644
1606,0.11276367308338932
4265,0.03758789102779644
2376,0.08759826641369153
4299,0.03758789102779644
1722,0.5335511711906289
687,0.2622929832021275
294,0.3481821427622015
3293,0.28059657698527923
1300,0.268981891754953
3205,1.1360609490251734
3657,0.8968430014716716
3592,0.6055578687988428
1869,1.3580128078798028
2290,0.03758789102779644
3535,0.8526341694114775
1657,0.10582734171114225
1156,0.36016417373896287
2592,0.1064472687484853
1486,0.2106364202580146
4039,0.7905397874080256
1374,0.9935808733605698
3685,0.03758789102779644
1949,0.494688879015755
679,1.1777444026097459
2203,0.5742829713446994
3764,0.03758789102779644
3420,0.03758789102779644
665,0.38764674586776104
614,0.8301586721832391
3635,0.6103651692191385
3437,1.2395804375013877
863,0.26588583167528823
1656,1.1985696180637004
4197,0.7054266666311672
4368,0.16339076538022093
2103,0.7542024086015191
1818,0.3044719990912683
3430,0.09722575508905026
2219,1.1667324760209568
653,1.5486042244630576
3587,0.14089774834235802
3035,0.8745154014293048
744,0.34839081267095773
360,0.11276367308338932
4354,1.1845815350706337
27,0.2660901431475153
1008,0.8653854646083001
1909,1.2206741691194403
1688,0.5812976835715357
3369,0.4992258494314613
3327,0.18322427749906608
3085,0.1879394551389822
788,0.6371056365969288
2669,0.03758789102779644
1979,0.6278683752292138
3152,0.8135533627363619
3438,1.457862872870327
206,2.1596377216380764
3593,0.16526705934943758
426,0.03758789102779644
3550,1.085592742221182
1096,0.6803862455771161
1721,0.24018230479791425
2244,1.030557888568458
3871,0.2390773786582469
3835,0.03758789102779644
1791,0.6607871382059396
142,0.03758789102779644
3109,0.03758789102779644
4381,0.03758789102779644
1615,0.4471394338244773
427,0.03758789102779644
196,0.5168783027819959
425,0.1879394551389822
3107,0.03758789102779644
286,0.6200815306235027
3395,0.25501155181792984
2380,0.07517578205559287
3539,0.5739515019307554
2845,0.5622977050368918
956,0.09740817255386917
3731,0.48567250117020266
285,0.11276367308338932
3947,0.3679222817135405
4131,0.24136069305941546
4029,0.09256227708512618
3944,0.07517578205559287
130,0.7125666380677765
3088,0.07517578205559287
1100,0.03758789102779644
40,0.03758789102779644
3381,0.03758789102779644
3292,0.6025295501306723
1485,1.0833339861389308
3380,0.03758789102779644
1760,0.4400276859447501
1138,0.15978472092925378
2690,0.10639758837118074
3165,0.08023971954455675
3240,0.2599884066901772
3475,0.7231819388662297
2881,0.22976013180522806
600,0.19536215979579669
2613,0.448049700388072
1595,0.32903700516890383
2358,0.28686449022938415
1886,0.4823745928738621
3782,0.052314296537740335
2801,0.03758789102779644
3396,0.07621746859232574
3790,0.03758789102779644
3594,0.8868566165116598
1964,0.45391020395710646
1170,0.1775512790866322
2077,0.3415948106454446
2061,0.5914663474319486
2825,0.416540316709752
2021,0.4682668150173604
168,0.42461377992014465
2499,0.827446203682187
3198,0.1151189720428519
2205,0.912875132538732
2713,0.03758789102779644
1434,0.03758789102779644
1644,0.4294982053903472
2312,0.03758789102779644
1529,0.16123621579025235
1119,0.1441873077119118
3367,0.6488428847036031
3961,0.3409361488172845
2743,0.0720936538559559
1778,1.1326951451176244
2744,0.7933821243701275
147,0.3611194427620576
542,0.10838122966611209
148,0.317998817438338
4213,0.8158055911738279
3473,1.1585139990579327
2909,0.27812734278610995
1948,0.34678864352525096
2735,0.9974275903033393
2708,0.39334769283488813
2565,1.3264335821453195
2208,1.3479935757743307
199,0.1441873077119118
1341,0.3985142270236716
200,0.0720936538559559
4142,1.5258343894209137
1168,0.0720936538559559
4100,0.22698284159453724
16,0.14001928821062856
2984,0.8636946037346739
996,0.21023882988776493
3434,0.5811906426786126
44,0.19795355979233342
1246,0.6642143448231268
4140,1.4809711712492633
3707,0.6520644728029629
1110,0.0720936538559559
2225,0.322588433417684
3498,0.8297550203034031
3175,0.16951076135613272
2227,1.1117628432952231
1573,0.0720936538559559
278,0.0720936538559559
182,0.9275910437728285
191,0.16004352022351306
2724,0.08481571577633157
1844,0.1555391753436985
1930,0.22479566660904995
2738,0.37855600814961665
2719,0.5437745617952431
1063,0.2080195851645386
620,0.09326797086510727
2182,0.3290958719436611
2560,0.3684559890134367
2868,0.10769479675431004
51,0.501470947828699
3675,0.19334257555241555
2764,0.0720936538559559
1363,0.0720936538559559
1719,0.1877203625449948
2339,0.4761651685782596
3712,0.5015390111850276
2381,0.4017515683979814
2004,0.42652294333173696
919,0.4558985115695632
663,0.24359649564588493
1728,0.3020770351389648
4376,0.2838363525230808
2168,0.13183091745653397
859,0.13183091745653397
2925,0.16297177669103097
1605,0.2357911006280193
483,0.13183091745653397
4054,0.9840569568848703
4186,0.14327686139292628
391,0.13183091745653397
1389,0.13183091745653397
3481,0.1541388873727905
1713,0.13183091745653397
430,0.13183091745653397
4342,0.13183091745653397
565,0.3263993573257739
2633,0.21614344451728873
1329,0.3741111379497956
2786,0.13183091745653397
1446,0.13183091745653397
3850,0.13183091745653397
2856,0.15635119403997058
2746,0.6289811536330534
462,0.13183091745653397
3985,0.13183091745653397
3681,0.20665517439449418
1500,0.13183091745653397
41,0.2139764860402162
2396,0.2989293489758175
3898,0.13183091745653397
2242,0.23215671776240573
30,0.13183091745653397
374,0.13183091745653397
3931,0.21563764643101485
4045,0.4318329082002368
4247,0.3209857088966592
1674,0.163371664160455
1819,0.2845665160381099
3918,0.3030779219323836
1876,0.7903622482534995
521,0.6191349435900079
3450,0.30386569280031017
870,0.13906860463644558
1242,0.3394613781039693
3179,0.4256433485306492
2656,1.2325612708856484
318,0.20311861203533524
4178,0.13183091745653397
1480,0.26077678892655626
2473,0.10721966058640812
701,0.08936470376959976
3489,0.20257218938370125
3425,0.6033705327077021
1822,0.31208089751522183
2084,0.08936470376959976
2842,0.06519419723163906
4176,0.06519419723163906
1896,0.15004662420211437
2158,0.1607726926029856
1360,0.06519419723163906
1325,0.5930682965489418
3899,0.605596004295919
1239,0.2778081539960473
678,0.06519419723163906
4004,0.2292485390847446
3986,0.4001780671667745
3358,0.10754927601565006
2854,0.45912143700919245
3270,0.8770394981842528
890,0.23075594627849513
1175,0.479201098676441
2117,0.13038839446327813
3783,0.06519419723163906
1179,0.1552079967297638
3858,0.06519419723163906
1337,0.25155620876427154
729,0.46276410039848104
3738,0.07772695660003502
2705,0.12380478186674257
2118,0.06519419723163906
3449,0.16560302552374773
901,0.06519419723163906
1253,0.20932547352924613
1697,0.5730319267572664
1877,0.08193521335651573
3737,0.17269342566306545
2850,1.0399183891215809
2387,0.06519419723163906
2671,0.43459314072149596
2333,0.19558259169491718
1739,0.4234895537289586
2760,0.17071826098929216
1094,0.06519419723163906
1237,0.9502639812973137
3916,0.6030583682730619
889,0.21102268075784214
1395,0.21983353605799238
3610,0.6359542610907836
2987,0.2377853250208849
918,0.5493834774178925
394,0.06519419723163906
1862,0.06519419723163906
711,0.4639107765146071
2805,0.1825935332601499
2973,0.2921562652068786
2515,0.6732088844720829
1616,0.259534645308683
229,1.0253935521178437
1211,0.24364742671372233
691,0.06519419723163906
4101,0.06519419723163906
36,0.12175524972545658
1969,0.17751953850441132
899,0.06519419723163906
2843,0.26077678892655626
1977,0.13078400164864845
2722,0.6074327609467309
2309,0.06519419723163906
2780,0.42562249260938056
1953,0.16163164876139266
4295,0.10620653520343443
4296,0.06519419723163906
785,0.07848019865765397
3472,0.4072960999251176
1041,0.2886843555224411
261,0.0737155608598574
3163,0.5910767271239963
646,0.06519419723163906
1188,0.3041554699842467
3212,0.12348941770377322
81,0.06519419723163906
3728,0.0737155608598574
893,0.16245216387393852
2629,0.4921049940865582
2986,0.06519419723163906
4378,0.13038839446327813
23,0.12416021135670462
1530,0.147699601976288
2691,0.06519419723163906
73,0.06519419723163906
2006,0.1500805846449786
2640,0.15305940905803966
505,0.06519419723163906
123,0.07634346285912903
3039,0.13038839446327813
3296,0.31449567542089235
2928,0.1320573145496892
991,0.18019927282226966
3012,0.06519419723163906
158,0.7764833891112938
3391,0.20439721389378163
4379,0.06519419723163906
3015,0.11071395186517424
4377,0.28034887887091153
4385,0.13038839446327813
1270,0.1639577091438514
983,0.06519419723163906
428,0.185221621145447
3126,0.722025953398224
4217,0.24655407801523255
252,0.13242788359510704
3062,0.18048406867591132
892,0.16859354697326517
756,0.06519419723163906
4024,0.22216464804832192
2100,0.5019640063414269
2720,0.16547098181791947
1029,0.04310026671604187
4109,0.05515699393930649
3826,0.5802777547807845
987,0.9565208908263906
2927,0.5956012971273
554,1.3309606410108765
3605,0.1022550496388537
1726,0.6129422094820589
929,0.2623943231621767
4144,0.24680642202184738
2016,0.2330268037440915
250,0.3992855252564333
2827,0.027578496969653244
2944,0.20547179518213973
2530,0.37979587400008047
2304,0.05515699393930649
1989,0.33094196363583894
2525,0.13789248484826622
485,0.5379652672978634
1560,0.11031398787861298
3524,0.0647537429770669
807,0.027578496969653244
3469,0.05515699393930649
4374,0.11189462701449865
3341,0.027578496969653244
1135,0.35852046060549214
823,0.810223112331613
851,0.3872475421441467
837,0.15215480671135925
4139,0.255810865351951
1015,0.25850785780958374
3328,0.1102723746960532
545,0.14914365121824816
3221,0.08239963607846613
3453,0.027578496969653244
1031,0.21972568983564217
2826,0.24479169851714752
1808,0.10657066721784861
2626,0.4351935472048187
378,0.05515699393930649
3138,0.5563504220672916
745,0.7520087952383224
4059,0.16643351595277253
1268,0.3874230865276146
2377,0.28344320034270315
2579,0.1975613426102235
345,0.027578496969653244
3234,0.027578496969653244
3281,0.15354623227426029
806,1.222575433856401
2659,0.05515699393930649
299,0.16463194629365088
2873,0.5496277607838214
1254,0.34377514296004197
3629,0.027578496969653244
1030,0.08523405561028738
2003,0.027578496969653244
157,0.16844134988899856
4314,0.027578496969653244
4315,1.7266100165409162
2207,0.620018995407479
1941,0.26071660319134327
749,0.8527723831881404
377,0.027578496969653244
2670,0.05772159158742708
951,0.6626727221792924
305,0.3660765795180059
3825,0.027578496969653244
1297,0.10217081069733727
70,0.6557487366742492
3484,0.4385429110203938
3155,0.027578496969653244
